time,ax,ay,az,aT
261.9130,-0.2527,0.1056,0.2278,0.356
261.9180,-0.0734,0.0314,-0.1573,0.176
261.9220,-0.0302,-0.2147,-0.1021,0.240
261.9360,-0.2335,-0.0710,0.2302,0.335
261.9360,-0.0780,0.1060,0.0100,0.132
261.9370,0.1466,0.0795,-0.0306,0.170
261.9430,0.2013,-0.1094,0.2658,0.351
261.9470,-0.0068,0.0676,0.2320,0.242
261.9520,-0.0184,0.1870,-0.0455,0.193
261.9570,0.0867,0.1198,0.0143,0.149
261.9620,0.1199,-0.0739,0.2102,0.253
261.9690,-0.1073,0.1125,0.0857,0.177
261.9730,-0.1208,0.2080,-0.3111,0.393
261.9800,-0.0825,0.0310,0.0239,0.091
261.9810,0.0724,-0.3274,0.2365,0.410
261.9860,-0.1785,-0.0139,0.0355,0.183
261.9910,-0.0440,0.1629,-0.5071,0.534
261.9960,-0.0729,0.0910,0.0576,0.130
262.0010,0.2851,-0.2365,0.0910,0.381
262.0060,0.0623,-0.1192,-0.0956,0.165
262.0120,0.0435,0.1437,-0.2293,0.274
262.0160,-0.0858,0.1746,0.3446,0.396
262.0210,0.2296,-0.0958,0.1697,0.301
262.0270,0.0740,-0.0479,-0.0886,0.125
262.0310,0.0814,0.0740,-0.0790,0.135
262.0360,-0.1291,0.1481,0.3633,0.413
262.0400,0.0814,-0.0026,-0.0889,0.121
262.0460,-0.1529,0.0261,-0.3349,0.369
262.0500,-0.0546,-0.0479,-0.3775,0.384
262.0560,-0.1982,-0.0118,0.2778,0.341
262.0610,0.1005,-0.1074,-0.1169,0.188
262.0650,0.0047,0.0434,-0.3462,0.349
262.0700,0.0932,-0.0929,-0.1808,0.224
262.0750,-0.0530,0.0149,0.3356,0.340
262.0830,0.2766,-0.0473,-0.0878,0.294
262.0850,0.0802,0.0364,-0.0734,0.115
262.0930,0.0804,0.0481,-0.1259,0.157
262.0980,-0.1156,0.1246,0.3785,0.415
262.0990,0.1186,-0.0620,-0.0186,0.135
262.1050,0.0875,0.0313,-0.1548,0.181
262.1110,-0.1607,-0.0021,-0.0806,0.180
262.1140,-0.2630,0.1127,0.3593,0.459
262.1190,0.0215,-0.0785,-0.1622,0.181
262.1240,-0.0217,-0.1285,-0.0855,0.156
262.1290,-0.1292,-0.0662,-0.0113,0.146
262.1340,-0.1912,0.0725,0.0963,0.226
262.1390,0.0217,-0.0328,-0.2289,0.232
262.1450,0.0312,-0.1856,-0.1139,0.220
262.1490,0.0764,-0.1209,-0.1352,0.197
262.1540,0.0070,0.0919,0.2210,0.239
262.1580,0.1193,0.0774,-0.0661,0.157
262.1650,0.1071,-0.0517,0.0440,0.127
262.1690,0.0881,0.0391,0.0104,0.097
262.1730,-0.0075,0.1082,0.2303,0.255
262.1780,0.0188,0.0435,0.1225,0.131
262.1830,0.0333,-0.1142,0.0865,0.147
262.1880,-0.0406,0.0436,-0.1502,0.162
262.1930,-0.0310,0.1416,-0.2648,0.302
262.1980,-0.0765,-0.0210,0.2183,0.232
262.2020,0.0285,-0.1882,0.1535,0.245
262.2070,-0.0957,0.0437,-0.3270,0.344
262.2140,-0.1097,0.1152,-0.2836,0.325
262.2180,-0.0718,-0.0163,0.3309,0.339
262.2220,0.1167,-0.2028,0.0103,0.234
262.2280,0.0475,0.0290,-0.1881,0.196
262.2320,0.0383,0.1461,-0.1926,0.245
262.2370,0.0451,0.1627,0.3812,0.417
262.2420,0.1789,-0.0573,-0.1451,0.237
262.2470,-0.0098,0.0264,-0.0708,0.076
262.2520,-0.1361,0.0910,0.1181,0.202
262.2570,-0.0905,0.0790,0.3999,0.418
262.2650,0.1582,-0.1170,-0.2076,0.286
262.2670,-0.0929,-0.0762,0.0771,0.143
262.2710,-0.0928,0.0196,0.0387,0.102
262.2800,-0.0643,0.0793,0.0674,0.122
262.2870,0.0981,-0.1479,-0.1430,0.228
262.2880,-0.0336,-0.0044,-0.1261,0.131
262.2910,0.0000,0.0505,-0.1283,0.138
262.2990,0.0548,0.1125,0.1586,0.202
262.3010,0.1955,-0.0932,-0.1069,0.242
262.3060,0.0330,0.0216,-0.0661,0.077
262.3120,0.0639,0.1353,-0.0869,0.173
262.3160,0.0566,0.1209,0.2645,0.296
262.3200,0.2791,-0.1410,-0.0818,0.323
262.3250,-0.0553,-0.0377,-0.0170,0.069
262.3320,0.0049,0.1128,-0.2966,0.317
262.3360,-0.2556,0.1390,0.0718,0.300
262.3400,0.0928,-0.1730,0.0498,0.203
262.3480,-0.0861,-0.1359,0.0210,0.162
262.3530,0.0857,-0.0090,-0.2735,0.287
262.3560,-0.1486,0.0866,0.1499,0.228
262.3610,0.2391,-0.0589,-0.0578,0.253
262.3670,0.1348,-0.0133,-0.0811,0.158
262.3700,0.1150,0.0792,-0.3034,0.334
262.3750,-0.0542,0.1640,-0.0162,0.173
262.3810,0.1809,-0.1246,0.1311,0.256
262.3850,0.1390,-0.0310,-0.0598,0.154
262.3900,0.0056,0.1243,-0.3680,0.389
262.3980,-0.3167,0.1219,0.1654,0.377
262.4000,0.0252,-0.1411,0.3372,0.366
262.4040,0.0586,-0.1671,-0.0408,0.182
262.4090,-0.1011,0.0290,-0.2773,0.297
262.4150,-0.2731,0.1557,0.3061,0.439
262.4190,0.0064,-0.1312,0.3727,0.395
262.4240,0.0994,-0.2027,-0.0102,0.226
262.4290,0.0734,-0.0161,-0.3997,0.407
262.4340,-0.0319,0.1656,0.2891,0.335
262.4390,0.0990,0.0364,0.3437,0.359
262.4450,0.1228,-0.0570,-0.1706,0.218
262.4500,0.0514,0.0649,-0.5169,0.523
262.4530,-0.2186,0.1366,0.3943,0.471
262.4580,0.0394,0.0289,0.3675,0.371
262.4650,0.0729,-0.1169,-0.2830,0.315
262.4680,-0.1441,-0.0283,-0.3137,0.346
262.4730,-0.2490,0.0889,0.4228,0.499
262.4810,-0.0459,0.0338,0.1402,0.151
262.4830,0.1141,-0.2266,-0.0894,0.269
262.4890,-0.0653,-0.1451,-0.0725,0.175
262.4930,-0.1250,0.0702,0.4175,0.441
262.5000,-0.0797,0.0868,0.2975,0.320
262.5030,0.1928,-0.1092,-0.1331,0.258
262.5080,0.0849,-0.0184,-0.0875,0.123
262.5160,0.0682,0.1298,0.3691,0.397
262.5170,0.0346,0.1678,0.0412,0.176
262.5220,0.1112,0.0313,-0.3771,0.394
262.5280,-0.0658,0.0504,-0.2284,0.243
262.5330,-0.1373,0.0862,0.2450,0.294
262.5370,-0.1062,0.1555,0.1348,0.232
262.5420,0.0662,-0.1028,-0.3218,0.344
262.5470,-0.1321,-0.1099,-0.0920,0.195
262.5520,-0.2516,-0.0452,0.3335,0.420
262.5570,-0.0723,0.1223,0.1945,0.241
262.5660,0.0902,-0.1575,-0.2837,0.337
262.5670,-0.0055,-0.1046,0.0847,0.135
262.5740,0.0732,0.0342,0.2088,0.224
262.5770,0.1612,0.1321,0.1631,0.265
262.5890,0.4094,-0.0426,-0.0832,0.420
262.5900,0.0480,0.0315,0.1296,0.142
262.5910,0.0386,0.1651,-0.0570,0.179
262.5970,0.0478,0.1817,0.1916,0.268
262.6010,0.3250,-0.0575,-0.1551,0.365
262.6060,-0.0147,-0.0790,-0.0522,0.096
262.6110,-0.0336,0.0670,-0.2266,0.239
262.6200,-0.3275,0.1340,-0.0447,0.357
262.6210,-0.0429,-0.0932,-0.3099,0.326
262.6260,-0.1576,-0.0835,-0.0108,0.179
262.6310,0.0719,-0.0787,-0.0896,0.139
262.6350,-0.1098,0.0457,0.1328,0.178
262.6400,0.0457,-0.0906,-0.0180,0.103
262.6460,0.0552,0.0076,-0.0323,0.064
262.6500,0.3155,-0.0117,-0.0944,0.330
262.6550,0.0760,0.0336,0.3956,0.404
262.6590,0.1617,-0.0550,0.0701,0.185
262.6650,0.0470,0.1505,-0.0853,0.179
262.6690,0.0545,0.1265,-0.1951,0.239
262.6740,0.0017,0.1336,0.2688,0.300
262.6810,0.0638,-0.1223,0.0318,0.142
262.6850,-0.0461,0.0668,-0.0973,0.127
262.6890,-0.0458,0.0834,-0.4150,0.426
262.6940,-0.2537,0.0069,0.2595,0.363
262.7000,-0.0053,-0.1460,0.0775,0.165
262.7040,-0.0676,-0.0766,-0.1209,0.158
262.7090,0.0236,-0.0265,-0.5032,0.504
262.7180,-0.1032,-0.0312,0.3936,0.408
262.7190,0.1450,-0.1387,0.1876,0.275
262.7240,0.0659,0.0381,-0.0635,0.099
262.7310,0.0734,0.1072,-0.1877,0.228
262.7340,0.0279,0.0688,0.3335,0.342
262.7380,0.0993,-0.0628,0.3259,0.346
262.7430,0.0825,0.0090,-0.0497,0.097
262.7490,-0.1537,0.1141,-0.1691,0.255
262.7530,-0.2920,0.0304,0.1824,0.346
262.7580,-0.1940,-0.1250,0.1630,0.283
262.7650,0.0331,-0.1177,-0.2530,0.281
262.7700,-0.1315,0.0856,-0.1786,0.238
262.7730,-0.1790,0.0760,0.0773,0.209
262.7780,-0.0334,-0.0387,0.1059,0.118
262.7830,0.0835,-0.2369,-0.0830,0.265
262.7880,0.0621,-0.0097,-0.3123,0.319
262.7920,0.0023,0.0739,0.0824,0.111
262.7990,0.0881,0.1312,0.4957,0.520
262.8030,0.1906,-0.0363,-0.2505,0.317
262.8080,-0.0124,0.0545,-0.1833,0.192
262.8150,-0.0982,0.0281,0.2734,0.292
262.8180,0.0450,0.1547,0.4618,0.489
262.8220,0.0403,-0.0486,-0.2509,0.259
262.8280,-0.3106,-0.0246,-0.0809,0.322
262.8330,-0.3197,-0.0507,0.2203,0.392
262.8370,-0.1619,0.0354,0.6191,0.641
262.8420,0.0653,-0.0723,-0.2252,0.245
262.8470,-0.1687,0.0425,-0.2178,0.279
262.8510,0.0681,0.0138,0.1529,0.168
262.8560,0.0890,0.0258,0.2507,0.267
262.8610,0.2608,-0.1584,-0.4355,0.532
262.8660,-0.0834,0.0641,-0.0598,0.121
262.8710,0.0075,0.1667,0.0837,0.187
262.8760,0.1027,0.1329,0.1003,0.196
262.8820,0.2173,-0.1732,-0.2750,0.391
262.8860,0.0117,-0.0057,0.0408,0.043
262.8910,0.0644,0.1664,0.1483,0.232
262.8980,0.0404,0.1637,0.0191,0.170
262.9010,0.0833,-0.2451,-0.1315,0.290
262.9060,-0.0984,-0.0606,-0.0740,0.137
262.9100,0.0069,0.0805,0.0910,0.122
262.9180,-0.0960,0.0493,0.1243,0.165
262.9200,-0.0361,-0.1826,-0.0981,0.210
262.9250,-0.1031,-0.0318,0.0717,0.130
262.9310,0.1907,0.1617,-0.0933,0.267
262.9350,0.1448,0.1542,-0.0334,0.214
262.9400,0.2211,-0.1041,-0.0453,0.249
262.9450,0.0848,0.0394,-0.0118,0.094
262.9500,0.0874,0.1683,-0.1958,0.273
262.9550,-0.0871,0.1585,-0.0187,0.182
262.9600,0.1185,-0.1716,0.0148,0.209
262.9680,-0.0991,-0.0017,0.1414,0.173
262.9730,0.0305,0.1512,-0.3487,0.381
262.9760,-0.2873,0.0388,-0.1021,0.307
262.9830,0.0854,-0.2502,0.2493,0.363
262.9850,-0.0298,-0.1399,0.0913,0.170
262.9900,0.0112,0.0609,-0.3629,0.368
262.9940,-0.1681,0.0561,0.1896,0.260
263.0030,0.1398,-0.1615,0.1918,0.287
263.0040,0.1202,-0.0420,-0.0331,0.132
263.0080,0.0153,0.1084,-0.1287,0.169
263.0140,-0.1662,0.1562,0.0603,0.236
263.0190,0.0774,-0.0329,0.1128,0.141
263.0230,0.1705,-0.0209,-0.2172,0.277
263.0280,-0.0898,0.1129,-0.1643,0.219
263.0340,-0.2830,0.1032,0.2852,0.415
263.0380,-0.0748,-0.0139,0.0244,0.080
263.0430,0.0711,-0.1883,-0.2147,0.294
263.0490,-0.0770,-0.0876,-0.0519,0.128
263.0550,-0.1964,0.0584,0.2708,0.340
263.0580,-0.1508,-0.0468,-0.1143,0.195
263.0670,-0.0337,-0.1877,-0.0066,0.191
263.0710,0.0260,-0.1111,0.2324,0.259
263.0810,0.0521,0.0492,0.1747,0.189
263.0810,0.1379,0.1614,0.1148,0.241
263.0850,0.1376,-0.0204,0.1505,0.205
263.0880,0.0347,0.0417,0.0690,0.088
263.0930,-0.0272,0.1228,0.1980,0.235
263.0980,0.0827,0.1442,0.2886,0.333
263.1020,0.1613,-0.0186,-0.1922,0.252
263.1070,-0.2329,0.0030,-0.1417,0.273
263.1120,-0.3876,0.0461,0.0831,0.399
263.1180,-0.3492,0.1226,0.1881,0.415
263.1220,0.0883,-0.1118,-0.2686,0.304
263.1270,-0.1077,-0.1405,-0.2945,0.344
263.1330,-0.1767,-0.0137,0.1671,0.244
263.1360,-0.3226,0.1082,0.4369,0.554
263.1410,0.1293,-0.0977,-0.5626,0.585
263.1460,-0.0261,-0.1670,-0.3468,0.386
263.1520,-0.0715,-0.0162,0.6000,0.604
263.1560,0.0144,0.1702,0.3603,0.399
263.1610,0.2991,0.0790,-0.5387,0.621
263.1660,0.0099,0.0048,-0.0912,0.092
263.1710,0.0815,0.0837,0.3606,0.379
263.1760,-0.0503,0.1099,0.3482,0.369
263.1820,0.1366,-0.0838,-0.4432,0.471
263.1860,-0.2865,-0.0383,-0.1607,0.331
263.1900,-0.1045,0.0287,0.3199,0.338
263.1950,-0.1740,0.0310,0.3219,0.367
263.2040,0.1012,-0.2248,-0.4122,0.480
263.2060,0.0510,-0.1145,-0.2301,0.262
263.2100,0.1248,0.0552,0.0570,0.148
263.2160,0.0716,0.1221,0.1119,0.180
263.2200,0.1601,-0.1124,-0.1726,0.261
263.2250,0.0477,-0.0383,-0.1246,0.139
263.2300,0.1288,0.0812,-0.1579,0.219
263.2350,-0.0339,0.1218,0.2055,0.241
263.2400,0.0953,-0.0816,-0.0505,0.135
263.2440,-0.0122,0.0213,-0.0528,0.058
263.2500,0.0383,0.0738,-0.1818,0.200
263.2540,-0.3656,-0.0576,0.1148,0.387
263.2600,-0.0212,-0.2606,-0.0431,0.265
263.2690,-0.1073,-0.0333,0.0359,0.118
263.2700,-0.0282,0.1053,-0.3251,0.343
263.2800,-0.2958,0.0574,0.2824,0.413
263.2820,0.0963,-0.2271,0.2796,0.373
263.2850,0.1579,-0.0286,-0.0696,0.175
263.2940,0.1604,0.1625,-0.3420,0.411
263.2950,-0.0834,0.1981,0.2798,0.353
263.3000,0.0622,-0.0841,0.0883,0.137
263.3040,0.0714,-0.0553,0.0953,0.131
263.3090,-0.0598,0.0618,-0.4521,0.460
263.3140,-0.2985,0.1215,0.0982,0.337
263.3200,-0.0691,-0.0626,0.3059,0.320
263.3240,0.0266,-0.1700,-0.1676,0.240
263.3280,-0.2119,0.0310,-0.5044,0.548
263.3330,-0.1948,-0.0214,0.4211,0.464
263.3380,-0.0088,-0.1074,0.3585,0.374
263.3430,0.1512,-0.1886,-0.2156,0.324
263.3480,-0.1330,-0.0737,-0.3109,0.346
263.3530,-0.0566,0.0865,0.4853,0.496
263.3570,0.0506,0.0171,0.2625,0.268
263.3620,0.1056,-0.1048,-0.0796,0.169
263.3690,-0.0735,-0.0093,-0.0986,0.123
263.3720,-0.0686,0.1580,0.3221,0.365
263.3770,0.0412,0.1672,0.1592,0.235
263.3830,0.0365,-0.0289,-0.0035,0.047
263.3890,-0.2549,-0.0383,0.1566,0.302
263.3930,-0.1467,0.0788,0.1158,0.203
263.3980,0.0611,0.0930,-0.0349,0.117
263.4020,0.0943,-0.1842,-0.0325,0.209
263.4070,-0.2358,-0.0238,0.1420,0.276
263.4120,-0.2447,0.0934,-0.0804,0.274
263.4190,-0.1942,0.0239,0.0224,0.197
263.4220,0.1832,-0.2701,-0.0684,0.333
263.4270,0.0561,-0.0978,0.0607,0.128
263.4320,0.0181,0.1651,0.0917,0.190
263.4360,-0.0464,0.2508,0.0916,0.271
263.4410,0.1257,-0.1319,-0.1212,0.219
263.4460,-0.0059,-0.1365,0.2135,0.253
263.4530,0.0301,0.0740,0.0747,0.109
263.4570,-0.0678,0.2101,0.1248,0.254
263.4610,0.0209,-0.0267,-0.1144,0.119
263.4720,-0.1704,-0.1317,-0.0760,0.228
263.4730,-0.0530,0.0119,-0.2026,0.210
263.4760,-0.0937,0.1171,0.1155,0.189
263.4810,0.0880,-0.1052,-0.1212,0.183
263.4860,-0.0389,-0.0548,-0.0518,0.085
263.4900,0.0807,0.0910,-0.1186,0.170
263.4950,-0.0393,0.1482,0.1038,0.185
263.5030,0.2211,-0.1173,-0.1425,0.288
263.5050,0.0917,-0.0551,0.0130,0.108
263.5100,0.2207,0.1406,-0.2427,0.357
263.5160,-0.1118,0.1643,0.1209,0.233
263.5200,0.0223,-0.0891,0.0873,0.127
263.5250,-0.0494,-0.0698,-0.0802,0.117
263.5300,0.0750,-0.0386,-0.1804,0.199
263.5360,-0.1473,0.0858,0.2691,0.319
263.5390,-0.0299,-0.0625,-0.1088,0.129
263.5450,-0.0370,-0.0504,-0.0752,0.098
263.5500,0.0991,-0.1196,-0.0560,0.165
263.5550,-0.0182,-0.0047,0.2738,0.274
263.5590,0.0774,-0.0406,-0.0085,0.088
263.5700,0.0103,0.0454,-0.0539,0.071
263.5700,0.1130,-0.0934,-0.1351,0.199
263.5750,-0.0904,-0.0000,0.4578,0.467
263.5810,0.0843,0.0500,-0.1474,0.177
263.5850,-0.0136,0.1610,-0.1082,0.194
263.6020,0.0862,0.1454,-0.0860,0.190
263.6030,-0.0025,0.0565,0.1995,0.207
263.6030,0.0023,-0.0697,-0.0608,0.093
263.6100,-0.1922,0.0021,0.0037,0.192
263.6100,-0.3161,0.0258,-0.0865,0.329
263.6130,-0.2636,0.0351,0.1065,0.286
263.6190,-0.0339,-0.1169,-0.0368,0.127
263.6240,0.0729,-0.1563,-0.0365,0.176
263.6280,-0.1103,-0.1005,-0.0386,0.154
263.6340,-0.0928,0.0523,0.1943,0.222
263.6380,-0.0139,-0.0028,0.0029,0.015
263.6430,0.0595,-0.0503,0.2781,0.289
263.6480,0.0590,0.0331,0.0788,0.104
263.6550,0.0919,0.0755,-0.0785,0.142
263.6570,0.0556,0.0820,0.1808,0.206
263.6630,0.0503,-0.0919,0.2909,0.309
263.6680,-0.1327,0.0844,0.0274,0.160
263.6720,-0.1407,0.1525,-0.1223,0.241
263.6770,-0.1871,0.0493,0.0377,0.197
263.6830,0.0184,-0.1527,-0.0433,0.160
263.6870,-0.2072,-0.0493,0.1469,0.259
263.6920,-0.0984,0.1125,-0.3574,0.387
263.6970,-0.1378,0.0665,-0.0957,0.181
263.7040,0.1452,-0.2140,0.4366,0.507
263.7070,0.1294,0.0154,-0.0203,0.132
263.7110,0.1345,0.1610,-0.5986,0.634
263.7190,0.0030,0.1633,0.4608,0.489
263.7220,0.1651,-0.1284,0.2786,0.348
263.7260,0.0814,-0.0040,-0.1471,0.168
263.7310,-0.0376,0.0868,-0.3787,0.390
263.7380,-0.1524,0.1585,0.5371,0.580
263.7410,0.0721,-0.0352,0.1492,0.169
263.7460,-0.0686,-0.0400,-0.4365,0.444
263.7520,-0.2115,-0.0400,-0.2901,0.361
263.7560,-0.2762,0.1203,0.6829,0.746
263.7610,0.1276,-0.0019,-0.0206,0.129
263.7710,0.0463,-0.0593,-0.4770,0.483
263.7710,0.0273,-0.0855,-0.0749,0.117
263.7780,0.0603,0.0962,0.5059,0.518
263.7800,0.2990,0.0099,-0.3049,0.427
263.7860,-0.0141,0.0504,-0.2471,0.253
263.7900,-0.0069,0.0933,-0.0102,0.094
263.7960,-0.0907,0.1625,0.3196,0.370
263.8010,0.2081,0.0117,-0.4097,0.460
263.8060,-0.0452,-0.0194,-0.1726,0.179
263.8100,-0.0234,-0.0408,0.0427,0.064
263.8150,-0.1739,0.1313,0.2482,0.330
263.8210,0.0869,-0.0983,-0.3879,0.409
263.8250,-0.1617,-0.1697,0.0524,0.240
263.8290,-0.0229,-0.1073,-0.0170,0.111
263.8350,-0.1663,0.0601,-0.0887,0.198
263.8390,0.0539,-0.0954,-0.1603,0.194
263.8440,0.0463,-0.1000,0.2605,0.283
263.8490,0.1799,-0.0188,-0.1795,0.255
263.8540,0.0029,0.1509,0.1194,0.192
263.8590,0.1247,-0.0046,0.0046,0.125
263.8640,0.1029,-0.0357,0.1671,0.199
263.8710,0.1364,0.0837,-0.2131,0.267
263.8740,-0.1503,0.1624,-0.0240,0.223
263.8790,-0.1381,-0.0409,0.2126,0.257
263.8840,-0.0664,-0.0814,0.2003,0.226
263.8890,-0.1330,-0.0001,-0.5192,0.536
263.8930,-0.2519,0.0119,-0.1983,0.321
263.8980,-0.1135,-0.0932,0.4233,0.448
263.9050,0.0677,-0.1218,0.1957,0.240
263.9080,-0.1613,0.0288,-0.6649,0.685
263.9130,-0.2613,-0.0142,0.0553,0.267
263.9190,0.1183,-0.1528,0.5379,0.572
263.9230,0.3637,-0.1336,0.0115,0.388
263.9280,0.0461,0.1102,-0.3637,0.383
263.9330,-0.1925,0.1603,0.1267,0.281
263.9420,0.0487,0.0668,0.5638,0.570
263.9430,0.2515,-0.2153,-0.0152,0.331
263.9480,-0.0375,0.0049,-0.2924,0.295
263.9530,-0.2688,0.1364,0.2242,0.376
263.9570,-0.2376,0.1124,0.5035,0.568
263.9620,0.0709,-0.1505,-0.3742,0.409
263.9710,-0.1656,-0.1096,-0.1013,0.223
263.9720,0.0304,-0.0185,0.3816,0.383
263.9770,-0.0871,0.1415,0.3716,0.407
263.9820,0.0661,-0.0069,-0.2144,0.224
263.9880,0.0874,0.0122,-0.0851,0.123
263.9920,0.1181,0.0552,0.2496,0.282
263.9970,0.0221,0.1364,0.4452,0.466
264.0020,0.1274,0.0358,-0.3679,0.391
264.0070,-0.0089,0.0907,-0.0328,0.097
264.0110,0.0366,0.1359,0.1417,0.200
264.0170,-0.0947,0.1597,0.0459,0.191
264.0220,0.0848,-0.0915,-0.1262,0.177
264.0260,-0.0707,-0.0388,-0.0400,0.090
264.0310,-0.0967,0.0497,-0.2383,0.262
264.0370,-0.1922,0.0712,0.1897,0.279
264.0420,0.0969,-0.2299,0.0604,0.257
264.0460,-0.1065,-0.2034,-0.0687,0.240
264.0520,-0.0487,-0.0097,-0.2741,0.279
264.0640,0.0300,0.1600,0.2616,0.308
264.0650,0.3257,-0.0291,0.1943,0.380
264.0660,0.1843,0.0116,-0.0330,0.188
264.0750,0.2108,0.1143,-0.4272,0.490
264.0790,0.0097,0.1596,0.3571,0.391
264.0800,0.2626,-0.0007,0.0532,0.268
264.0890,-0.0100,0.0281,-0.2169,0.219
264.0910,-0.1480,0.0306,-0.2788,0.317
264.0970,-0.2962,0.1072,0.4194,0.525
264.1000,0.1078,-0.1366,0.0126,0.174
264.1100,-0.0905,-0.0743,-0.3698,0.388
264.1110,-0.0805,-0.0312,-0.2642,0.278
264.1140,-0.0880,-0.0072,0.4101,0.419
264.1200,0.1364,-0.1459,-0.0541,0.207
264.1240,0.0289,-0.0095,-0.3240,0.325
264.1290,0.1438,-0.0263,-0.3762,0.404
264.1350,0.0546,0.0287,0.6328,0.636
264.1390,0.2623,-0.0335,-0.1399,0.299
264.1440,0.0880,0.0597,-0.3333,0.350
264.1490,0.0953,0.1552,-0.0892,0.203
264.1540,-0.0150,0.0547,0.4272,0.431
264.1590,0.0519,-0.2129,-0.0227,0.220
264.1640,-0.1056,-0.0191,-0.0800,0.134
264.1690,-0.1555,0.0907,-0.3954,0.434
264.1740,-0.1555,0.0621,0.1213,0.207
264.1790,-0.0361,-0.2270,0.2096,0.311
264.1870,-0.0554,-0.1788,0.0038,0.187
264.1880,-0.1650,0.0890,-0.3427,0.391
264.1930,-0.1552,0.1176,0.3364,0.389
264.1980,0.1743,-0.0881,0.2356,0.306
264.2030,0.2622,-0.0857,-0.0036,0.276
264.2080,0.0400,0.1605,-0.1924,0.254
264.2130,-0.0004,0.1699,0.1018,0.198
264.2190,0.0949,0.0646,0.4028,0.419
264.2240,0.1927,-0.0789,-0.1402,0.251
264.2280,-0.1967,0.0645,-0.2667,0.338
264.2320,-0.3848,0.1100,0.1901,0.443
264.2410,-0.2507,-0.0261,0.2113,0.329
264.2420,0.0290,-0.1695,-0.3983,0.434
264.2470,-0.2361,-0.0784,-0.2019,0.320
264.2540,-0.2071,0.0053,0.2166,0.300
264.2570,-0.1021,0.0101,0.2665,0.286
264.2620,0.0675,-0.1717,-0.1377,0.230
264.2670,-0.0424,0.0412,-0.1184,0.132
264.2720,0.1009,0.0770,0.3334,0.357
264.2770,0.1984,0.0769,0.4358,0.485
264.2820,0.2485,-0.1050,-0.4275,0.505
264.2870,-0.1363,0.1030,0.0462,0.177
264.2920,-0.1695,0.1651,0.3090,0.389
264.2970,-0.1002,0.1314,0.1748,0.241
264.3020,-0.0162,-0.1938,-0.2962,0.354
264.3070,-0.1619,-0.0526,-0.0425,0.175
264.3110,-0.0804,0.1578,0.0077,0.177
264.3160,-0.1282,0.1530,0.2348,0.308
264.3220,0.0750,-0.1555,-0.1575,0.234
264.3260,-0.0016,-0.1123,-0.1095,0.157
264.3310,0.0940,0.0169,-0.1500,0.178
264.3370,0.0316,0.0671,0.1298,0.150
264.3410,0.1365,-0.1459,-0.1093,0.228
264.3450,-0.1097,0.0406,-0.0590,0.131
264.3500,0.0697,0.1600,-0.2573,0.311
264.3610,-0.0094,0.1073,0.1159,0.158
264.3620,0.2846,-0.1652,-0.1018,0.344
264.3660,-0.0190,-0.0193,-0.0992,0.103
264.3750,-0.1499,0.1432,-0.2306,0.310
264.3760,-0.3119,0.1192,0.2381,0.410
264.3820,0.1757,-0.2632,-0.0226,0.317
264.3850,-0.0015,-0.1219,-0.0991,0.157
264.3900,-0.0060,0.0552,-0.1181,0.130
264.3950,-0.1782,0.1173,0.2501,0.329
264.4000,0.0990,-0.1936,-0.1111,0.244
264.4050,0.0964,-0.2053,-0.2018,0.304
264.4100,0.1680,-0.0451,-0.1155,0.209
264.4150,0.0409,0.1749,0.4654,0.499
264.4210,0.1365,0.0645,-0.2187,0.266
264.4250,0.0578,0.0452,-0.1945,0.208
264.4310,0.1129,0.0261,0.0280,0.119
264.4350,0.0073,0.1097,0.2861,0.306
264.4400,-0.0021,-0.0243,-0.1182,0.121
264.4470,-0.1069,0.0618,-0.0870,0.151
264.4500,-0.0709,0.0187,-0.0821,0.110
264.4560,-0.1091,0.0069,0.1833,0.213
264.4590,0.0319,-0.1388,-0.1348,0.196
264.4640,-0.0186,-0.0956,-0.1203,0.155
264.4680,-0.1356,-0.0644,-0.1369,0.203
264.4760,-0.1500,0.0003,0.1979,0.248
264.4780,0.0459,-0.1577,-0.0605,0.175
264.4830,0.0958,-0.0597,0.0591,0.127
264.4880,0.0813,0.0885,-0.1298,0.177
264.4930,-0.0836,0.0716,0.0425,0.118
264.4980,-0.0215,-0.0145,0.1786,0.181
264.5040,0.0597,-0.0526,0.1832,0.200
264.5080,-0.1051,0.1004,-0.0321,0.149
264.5130,-0.2765,0.0430,0.0396,0.283
264.5170,-0.2142,-0.0693,0.1782,0.287
264.5230,0.0224,-0.1192,-0.0682,0.139
264.5280,-0.1782,0.0459,-0.0490,0.190
264.5330,-0.2590,0.0124,0.0443,0.263
264.5380,-0.2088,-0.0426,0.4003,0.453
264.5430,0.0682,-0.1357,0.1584,0.219
264.5540,0.0487,0.0884,-0.1419,0.174
264.5550,0.0968,0.1456,-0.0246,0.177
264.5570,0.1012,0.0786,0.4773,0.494
264.5620,0.1272,-0.0841,-0.0037,0.153
264.5680,-0.0853,0.1596,-0.1709,0.249
264.5740,-0.0752,0.1189,-0.1014,0.173
264.5770,-0.0921,0.0543,0.5989,0.608
264.5820,0.0179,-0.1345,-0.0327,0.140
264.5890,-0.2038,0.0568,-0.5059,0.548
264.5930,-0.3250,0.0377,-0.1731,0.370
264.5970,-0.2223,0.0019,0.6230,0.661
264.6020,0.0979,-0.2347,-0.1521,0.296
